content_id,publish_date,month,platform,title,url,editor,topic_main,topic_sub,season_keyword,target,format,tone,cta_type,publish_time,views,likes,comments,saves,shares,measure_point,review_note,performance_score,performance_level
IGF-0171,2025-12-11,12,인스타그램,대학생을 위한 실전 새해 준비 노하우,https://instagram.com/p/igf-0171,정하린,자기계발,새해 준비,종강,재학생,인터뷰,관찰형,저장 유도,20:05,"2,271",61,1,26,33,발행 후 48시간,후킹 포인트가 약한 편,39,낮음
IGF-0172,2025-12-12,12,인스타그램,종강에 보는 대학생 연말 회고 체크리스트,https://instagram.com/p/igf-0172,박서윤,자기계발,연말 회고,종강,재학생,릴스,공감형,공유 유도,11:05,"15,809","1,091",88,575,250,발행 후 7일,,668,높음
HOMEF-0203,2025-12-12,12,홈페이지,대학생을 위한 연말 회고 현실 조언,https://example.com/univ/home/2025/12/homef-0203,정하린,자기계발,연말 회고,종강,전체,기사,실용형,댓글 유도,17:10,"2,561",,55,,39,발행 후 30일,계절성 주제 반응 우수,"1,808",높음
HOMEF-0204,2025-12-13,12,홈페이지,대학생이라면 한 번쯤 겪는 연말 회고 현실,https://example.com/univ/home/2025/12/homef-0204,한지우,자기계발,연말 회고,종강,재학생,카드뉴스,실용형,댓글 유도,11:00,230,,0,,7,발행 후 7일,후킹 포인트가 약한 편,162,낮음
HOMEF-0205,2025-12-13,12,홈페이지,대학생 생활에서 자주 흔들리는 선물·모임 비용 포인트,https://example.com/univ/home/2025/12/homef-0205,김민지,소비,선물·모임 비용,종강,자취생,인터뷰,공감형,공유 유도,15:10,"2,513",,36,,47,발행 후 14일,계절성 주제 반응 우수,"1,771",높음
IGF-0173,2025-12-14,12,인스타그램,대학생이 방학 시작 할 때 놓치기 쉬운 것들 요약본,https://instagram.com/p/igf-0173,이도윤,대학생활,방학 시작,종강,전체,카드뉴스,가벼운 유머형,저장 유도,18:00,"2,483",90,15,49,29,발행 후 72시간,,58,낮음
HOMEF-0206,2025-12-16,12,홈페이지,대학생을 위한 종강 후 공허함 현실 조언,https://example.com/univ/home/2025/12/homef-0206,박서윤,대학생활,종강 후 공허함,종강,재학생,기사,정보형,아카이브 이동,09:50,"1,225",,52,,20,발행 후 30일,계절성 주제 반응 우수,870,높음
IGF-0174,2025-12-16,12,인스타그램,지금 대학생에게 필요한 관계 정리 정리,https://instagram.com/p/igf-0174,김민지,관계,관계 정리,종강,재학생,피드,가벼운 유머형,공유 유도,11:00,"7,030",776,45,327,111,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,435,보통
IGF-0175,2025-12-17,12,인스타그램,요즘 대학생이 많이 찾는 새해 준비 팁,https://instagram.com/p/igf-0175,이도윤,자기계발,새해 준비,종강,전체,피드,공감형,댓글 유도,20:20,"6,584",283,36,206,73,발행 후 48시간,제목/썸네일 보완 여지 있음,193,보통
IGF-0176,2025-12-19,12,인스타그램,대학생이라면 한 번쯤 겪는 종강 후 공허함 현실 체크포인트,https://instagram.com/p/igf-0176,한지우,대학생활,종강 후 공허함,종강,전체,인터뷰,관찰형,공유 유도,13:15,"27,462","1,292",48,617,232,발행 후 72시간,초반 반응이 빠르게 올라감,753,높음
IGF-0177,2025-12-20,12,인스타그램,요즘 대학생이 많이 찾는 관계 정리 팁 공감 포인트,https://instagram.com/p/igf-0177,이도윤,관계,관계 정리,종강,재학생,피드,공감형,프로필 링크,11:00,"13,864",401,12,143,99,발행 후 48시간,안정적인 반응,224,보통
HOMEF-0207,2025-12-20,12,홈페이지,요즘 대학생이 많이 찾는 선물·모임 비용 팁 바로 적용편,https://example.com/univ/home/2025/12/homef-0207,한지우,소비,선물·모임 비용,종강,자취생,기사,정보형,아카이브 이동,17:30,283,,5,,6,발행 후 14일,시의성은 맞지만 반응은 낮음,200,낮음
HOMEF-0208,2025-12-21,12,홈페이지,종강에 보는 대학생 종강 후 공허함 체크리스트,https://example.com/univ/home/2025/12/homef-0208,한지우,대학생활,종강 후 공허함,종강,재학생,기사,정보형,아카이브 이동,14:00,820,,2,,12,발행 후 30일,주제 적합도는 높지만 확산력은 보통,576,높음
HOMEF-0209,2025-12-21,12,홈페이지,대학생 생활에서 자주 흔들리는 방학 시작 포인트,https://example.com/univ/home/2025/12/homef-0209,한지우,대학생활,방학 시작,종강,재학생,기사,실용형,공유 유도,15:30,676,,3,,15,발행 후 14일,제목/썸네일 보완 여지 있음,475,보통
IGF-0178,2025-12-22,12,인스타그램,대학생 생활에서 자주 흔들리는 연말 회고 포인트 입문편,https://instagram.com/p/igf-0178,정하린,자기계발,연말 회고,종강,전체,카드뉴스,실용형,프로필 링크,13:15,"4,897",462,54,256,150,발행 후 48시간,,297,보통
IGF-0179,2025-12-22,12,인스타그램,대학생 관점에서 다시 본 연말 회고 공감 포인트,https://instagram.com/p/igf-0179,김민지,자기계발,연말 회고,종강,전체,인터뷰,공감형,프로필 링크,13:45,"10,079",545,32,216,33,발행 후 7일,제목/썸네일 보완 여지 있음,293,보통
HOMEF-0210,2025-12-23,12,홈페이지,지금 대학생에게 필요한 방학 시작 정리 바로 적용편,https://example.com/univ/home/2025/12/homef-0210,박서윤,대학생활,방학 시작,종강,재학생,인터뷰,공감형,링크 클릭,11:20,739,,16,,13,발행 후 14일,,522,보통
IGF-0180,2025-12-23,12,인스타그램,대학생을 위한 실전 방학 시작 노하우,https://instagram.com/p/igf-0180,박서윤,대학생활,방학 시작,종강,재학생,카드뉴스,가벼운 유머형,공유 유도,13:45,"3,995",223,6,69,22,발행 후 72시간,,115,보통
IGF-0181,2025-12-26,12,인스타그램,대학생이 종강 후 공허함 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0181,김민지,대학생활,종강 후 공허함,종강,전체,피드,관찰형,프로필 링크,18:15,"12,877",796,47,255,68,발행 후 72시간,,413,보통
IGF-0182,2025-12-26,12,인스타그램,지금 대학생에게 필요한 새해 준비 정리,https://instagram.com/p/igf-0182,최예준,자기계발,새해 준비,종강,재학생,릴스,가벼운 유머형,저장 유도,21:10,"4,616",180,10,78,3,발행 후 72시간,짧은 영상 문법과 잘 맞는 주제,97,보통
IGF-0183,2025-12-29,12,인스타그램,대학생이라면 한 번쯤 겪는 방학 시작 현실,https://instagram.com/p/igf-0183,이도윤,대학생활,방학 시작,종강,재학생,피드,관찰형,공유 유도,19:05,"8,957",851,25,107,113,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,398,보통
IGF-0184,2026-01-01,1,인스타그램,대학생 생활에서 자주 흔들리는 생활비 관리 포인트 한눈에 보기,https://instagram.com/p/igf-0184,정하린,소비,생활비 관리,방학,자취생,인터뷰,관찰형,공유 유도,11:05,"3,798",296,37,108,120,발행 후 72시간,제목/썸네일 보완 여지 있음,179,보통
HOMEF-0211,2026-01-01,1,홈페이지,대학생을 위한 실전 겨울방학 알바 노하우 바로 적용편,https://example.com/univ/home/2026/01/homef-0211,정하린,취업,겨울방학 알바,방학,취준생,기사,정보형,아카이브 이동,11:50,877,,4,,20,발행 후 14일,안정적인 반응,617,높음
IGF-0185,2026-01-01,1,인스타그램,대학생이라면 한 번쯤 겪는 계절학기 마무리 현실,https://instagram.com/p/igf-0185,정하린,대학생활,계절학기 마무리,방학,재학생,피드,관찰형,공유 유도,12:05,"13,056",859,10,374,140,발행 후 72시간,제목/썸네일 보완 여지 있음,485,보통
HOMEF-0212,2026-01-02,1,홈페이지,지금 대학생에게 필요한 방학 루틴 정리 공감 포인트,https://example.com/univ/home/2026/01/homef-0212,이도윤,자기계발,방학 루틴,방학,재학생,기사,정보형,공유 유도,15:30,"2,169",,32,,20,발행 후 7일,,"1,527",높음
HOMEF-0213,2026-01-03,1,홈페이지,대학생을 위한 계절학기 마무리 현실 조언 바로 적용편,https://example.com/univ/home/2026/01/homef-0213,한지우,대학생활,계절학기 마무리,방학,재학생,기사,실용형,공유 유도,11:10,586,,14,,23,발행 후 30일,안정적인 반응,415,보통
HOMEF-0214,2026-01-04,1,홈페이지,대학생을 위한 생활비 관리 현실 조언 입문편,https://example.com/univ/home/2026/01/homef-0214,한지우,소비,생활비 관리,방학,자취생,기사,공감형,공유 유도,09:10,"1,083",,37,,69,발행 후 14일,,772,높음
HOMEF-0215,2026-01-04,1,홈페이지,대학생이라면 한 번쯤 겪는 생활비 관리 현실,https://example.com/univ/home/2026/01/homef-0215,박서윤,소비,생활비 관리,방학,자취생,기사,정보형,댓글 유도,10:30,190,,6,,3,발행 후 14일,,135,낮음
IGF-0186,2026-01-04,1,인스타그램,대학생이라면 한 번쯤 겪는 생활비 관리 현실,https://instagram.com/p/igf-0186,한지우,소비,생활비 관리,방학,자취생,카드뉴스,관찰형,댓글 유도,13:15,"2,563",187,12,52,27,발행 후 48시간,후킹 포인트가 약한 편,97,보통
HOMEF-0216,2026-01-05,1,홈페이지,대학생을 위한 실전 계절학기 마무리 노하우,https://example.com/univ/home/2026/01/homef-0216,박서윤,대학생활,계절학기 마무리,방학,전체,기사,실용형,아카이브 이동,10:40,835,,18,,7,발행 후 14일,,589,높음
IGF-0187,2026-01-07,1,인스타그램,방학에 보는 대학생 방학 루틴 체크리스트,https://instagram.com/p/igf-0187,박서윤,자기계발,방학 루틴,방학,재학생,릴스,공감형,저장 유도,12:05,"3,619",782,23,133,38,발행 후 7일,짧은 영상 문법과 잘 맞는 주제,363,보통
HOMEF-0217,2026-01-07,1,홈페이지,대학생 관점에서 다시 본 새해 목표 체크포인트,https://example.com/univ/home/2026/01/homef-0217,박서윤,자기계발,새해 목표,방학,재학생,기사,정보형,링크 클릭,15:20,"1,316",,37,,70,발행 후 14일,,936,높음
HOMEF-0218,2026-01-08,1,홈페이지,요즘 대학생이 많이 찾는 새해 목표 팁 한눈에 보기,https://example.com/univ/home/2026/01/homef-0218,박서윤,자기계발,새해 목표,방학,재학생,인터뷰,실용형,공유 유도,15:00,959,,34,,25,발행 후 14일,,681,높음
HOMEF-0219,2026-01-08,1,홈페이지,대학생이 계절학기 마무리 할 때 놓치기 쉬운 것들 실전편,https://example.com/univ/home/2026/01/homef-0219,김민지,대학생활,계절학기 마무리,방학,전체,인터뷰,공감형,공유 유도,15:20,"1,110",,22,,47,발행 후 30일,초반 반응이 빠르게 올라감,786,높음
IGF-0188,2026-01-09,1,인스타그램,대학생 생활에서 자주 흔들리는 자격증 계획 포인트 요약본,https://instagram.com/p/igf-0188,한지우,취업,자격증 계획,방학,취준생,인터뷰,관찰형,프로필 링크,19:30,"6,908",862,10,88,130,발행 후 7일,주제 적합도는 높지만 확산력은 보통,398,보통
IGF-0189,2026-01-10,1,인스타그램,대학생을 위한 겨울방학 알바 현실 조언 현실 버전,https://instagram.com/p/igf-0189,박서윤,취업,겨울방학 알바,방학,취준생,인터뷰,실용형,공유 유도,13:15,"19,975","1,342",52,839,236,발행 후 48시간,,841,높음
HOMEF-0220,2026-01-10,1,홈페이지,대학생이 자격증 계획 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2026/01/homef-0220,박서윤,취업,자격증 계획,방학,취준생,기사,정보형,아카이브 이동,17:30,164,,5,,6,발행 후 14일,후킹 포인트가 약한 편,116,낮음
IGF-0190,2026-01-10,1,인스타그램,대학생 관점에서 다시 본 새해 목표 요약본,https://instagram.com/p/igf-0190,정하린,자기계발,새해 목표,방학,재학생,카드뉴스,관찰형,프로필 링크,19:10,"1,441",56,6,26,10,발행 후 7일,후킹 포인트가 약한 편,33,낮음
HOMEF-0221,2026-01-12,1,홈페이지,대학생이 겨울방학 알바 할 때 놓치기 쉬운 것들 바로 적용편,https://example.com/univ/home/2026/01/homef-0221,한지우,취업,겨울방학 알바,방학,취준생,기사,정보형,공유 유도,14:50,701,,10,,12,발행 후 7일,제목/썸네일 보완 여지 있음,494,보통
IGF-0191,2026-01-12,1,인스타그램,지금 대학생에게 필요한 자격증 계획 정리 요약본,https://instagram.com/p/igf-0191,박서윤,취업,자격증 계획,방학,취준생,인터뷰,실용형,공유 유도,20:45,894,73,0,82,18,발행 후 72시간,시의성은 맞지만 반응은 낮음,57,낮음
IGF-0192,2026-01-13,1,인스타그램,대학생이라면 한 번쯤 겪는 계절학기 마무리 현실,https://instagram.com/p/igf-0192,정하린,대학생활,계절학기 마무리,방학,재학생,릴스,가벼운 유머형,공유 유도,18:15,"3,642",219,12,48,30,발행 후 72시간,,109,보통
IGF-0193,2026-01-13,1,인스타그램,대학생 관점에서 다시 본 자격증 계획 실전편,https://instagram.com/p/igf-0193,김민지,취업,자격증 계획,방학,취준생,릴스,정보형,저장 유도,19:30,"19,445","1,279",48,732,282,발행 후 72시간,,792,높음
HOMEF-0222,2026-01-15,1,홈페이지,방학에 보는 대학생 계절학기 마무리 체크리스트,https://example.com/univ/home/2026/01/homef-0222,박서윤,대학생활,계절학기 마무리,방학,전체,기사,실용형,공유 유도,10:40,284,,6,,4,발행 후 30일,,200,낮음
HOMEF-0223,2026-01-15,1,홈페이지,지금 대학생에게 필요한 겨울방학 알바 정리,https://example.com/univ/home/2026/01/homef-0223,김민지,취업,겨울방학 알바,방학,취준생,카드뉴스,정보형,아카이브 이동,17:40,134,,2,,6,발행 후 14일,CTA 보완 필요,95,낮음
IGF-0194,2026-01-16,1,인스타그램,대학생을 위한 실전 새해 목표 노하우,https://instagram.com/p/igf-0194,김민지,자기계발,새해 목표,방학,재학생,카드뉴스,공감형,프로필 링크,20:05,"9,987",587,39,250,54,발행 후 48시간,안정적인 반응,325,보통
IGF-0195,2026-01-18,1,인스타그램,대학생을 위한 실전 새해 목표 노하우,https://instagram.com/p/igf-0195,한지우,자기계발,새해 목표,방학,전체,릴스,가벼운 유머형,저장 유도,11:15,"7,848",612,26,138,79,발행 후 48시간,,305,보통
IGF-0196,2026-01-18,1,인스타그램,대학생을 위한 방학 루틴 가이드 공감 포인트,https://instagram.com/p/igf-0196,박서윤,자기계발,방학 루틴,방학,전체,릴스,관찰형,저장 유도,12:00,"23,364","1,354",92,780,261,발행 후 72시간,초반 반응이 빠르게 올라감,837,높음
HOMEF-0224,2026-01-19,1,홈페이지,대학생이라면 한 번쯤 겪는 방학 루틴 현실 한눈에 보기,https://example.com/univ/home/2026/01/homef-0224,이도윤,자기계발,방학 루틴,방학,재학생,기사,실용형,링크 클릭,11:10,428,,6,,16,발행 후 14일,,302,보통
HOMEF-0225,2026-01-22,1,홈페이지,대학생을 위한 방학 루틴 가이드 현실 버전,https://example.com/univ/home/2026/01/homef-0225,한지우,자기계발,방학 루틴,방학,재학생,카드뉴스,정보형,아카이브 이동,14:00,831,,17,,15,발행 후 7일,제목/썸네일 보완 여지 있음,587,높음
IGF-0197,2026-01-25,1,인스타그램,요즘 대학생이 많이 찾는 방학 루틴 팁,https://instagram.com/p/igf-0197,이도윤,자기계발,방학 루틴,방학,재학생,피드,가벼운 유머형,저장 유도,21:15,"24,466","1,555",118,708,335,발행 후 48시간,,913,높음
IGF-0198,2026-01-27,1,인스타그램,지금 대학생에게 필요한 방학 루틴 정리 요약본,https://instagram.com/p/igf-0198,이도윤,자기계발,방학 루틴,방학,전체,릴스,관찰형,공유 유도,19:10,"5,406",448,46,305,78,발행 후 7일,주제 적합도는 높지만 확산력은 보통,291,보통
HOMEF-0226,2026-01-28,1,홈페이지,대학생을 위한 자격증 계획 현실 조언 체크포인트,https://example.com/univ/home/2026/01/homef-0226,정하린,취업,자격증 계획,방학,취준생,카드뉴스,관찰형,댓글 유도,10:20,476,,10,,21,발행 후 7일,제목/썸네일 보완 여지 있음,337,보통
IGF-0199,2026-01-28,1,인스타그램,대학생이 겨울방학 알바 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0199,김민지,취업,겨울방학 알바,방학,취준생,카드뉴스,정보형,댓글 유도,20:15,"4,126",74,11,78,15,발행 후 7일,CTA 보완 필요,57,낮음
IGF-0200,2026-01-29,1,인스타그램,지금 대학생에게 필요한 자격증 계획 정리 공감 포인트,https://instagram.com/p/igf-0200,한지우,취업,자격증 계획,방학,취준생,피드,관찰형,저장 유도,12:30,"4,982",109,3,87,39,발행 후 72시간,,78,보통
IGF-0201,2026-01-31,1,인스타그램,대학생이라면 한 번쯤 겪는 계절학기 마무리 현실 현실 버전,https://instagram.com/p/igf-0201,정하린,대학생활,계절학기 마무리,방학,재학생,릴스,공감형,댓글 유도,12:00,"20,347","1,117",130,516,203,발행 후 7일,저장/공유 유도가 잘 먹힘,655,높음
HOMEF-0227,2026-02-01,2,홈페이지,대학생을 위한 실전 기숙사 준비 노하우 한눈에 보기,https://example.com/univ/home/2026/02/homef-0227,이도윤,대학생활,기숙사 준비,개강,자취생,기사,실용형,댓글 유도,09:50,410,,5,,7,발행 후 7일,CTA 보완 필요,289,보통
HOMEF-0228,2026-02-02,2,홈페이지,대학생을 위한 통학 루틴 가이드 입문편,https://example.com/univ/home/2026/02/homef-0228,박서윤,대학생활,통학 루틴,개강,재학생,기사,정보형,댓글 유도,10:10,617,,4,,15,발행 후 7일,주제 적합도는 높지만 확산력은 보통,434,보통
HOMEF-0229,2026-02-02,2,홈페이지,대학생을 위한 실전 시간표 짜기 노하우,https://example.com/univ/home/2026/02/homef-0229,한지우,자기계발,시간표 짜기,개강,재학생,카드뉴스,정보형,아카이브 이동,11:30,496,,4,,12,발행 후 7일,,349,보통
IGF-0202,2026-02-02,2,인스타그램,대학생 생활에서 자주 흔들리는 수강신청 포인트,https://instagram.com/p/igf-0202,최예준,대학생활,수강신청,개강,전체,카드뉴스,가벼운 유머형,댓글 유도,13:45,"7,539",783,47,399,68,발행 후 72시간,시즌 키워드와 맞물린 주제,451,보통
IGF-0203,2026-02-03,2,인스타그램,개강에 보는 대학생 시간표 짜기 체크리스트 현실 버전,https://instagram.com/p/igf-0203,정하린,자기계발,시간표 짜기,개강,재학생,카드뉴스,실용형,프로필 링크,13:00,"4,473",190,17,49,34,발행 후 48시간,후킹 포인트가 약한 편,99,보통
HOMEF-0230,2026-02-03,2,홈페이지,개강에 보는 대학생 기숙사 준비 체크리스트 바로 적용편,https://example.com/univ/home/2026/02/homef-0230,이도윤,대학생활,기숙사 준비,개강,자취생,기사,공감형,아카이브 이동,14:00,526,,17,,19,발행 후 14일,제목/썸네일 보완 여지 있음,374,보통
IGF-0204,2026-02-04,2,인스타그램,대학생을 위한 실전 시간표 짜기 노하우 체크포인트,https://instagram.com/p/igf-0204,이도윤,자기계발,시간표 짜기,개강,전체,릴스,가벼운 유머형,댓글 유도,11:30,"12,277",780,21,254,42,발행 후 72시간,,399,보통
HOMEF-0231,2026-02-04,2,홈페이지,대학생 관점에서 다시 본 통학 루틴 현실 버전,https://example.com/univ/home/2026/02/homef-0231,박서윤,대학생활,통학 루틴,개강,전체,기사,공감형,링크 클릭,11:50,"2,424",,45,,54,발행 후 14일,저장/공유 유도가 잘 먹힘,"1,711",높음
IGF-0205,2026-02-04,2,인스타그램,지금 대학생에게 필요한 시간표 짜기 정리 입문편,https://instagram.com/p/igf-0205,한지우,자기계발,시간표 짜기,개강,재학생,피드,가벼운 유머형,공유 유도,12:10,"12,432",508,25,399,40,발행 후 7일,시즌 키워드와 맞물린 주제,333,보통
IGF-0206,2026-02-04,2,인스타그램,대학생을 위한 수강신청 가이드,https://instagram.com/p/igf-0206,박서윤,대학생활,수강신청,개강,재학생,릴스,공감형,공유 유도,20:45,"13,438",709,19,250,65,발행 후 72시간,,374,보통
HOMEF-0232,2026-02-05,2,홈페이지,지금 대학생에게 필요한 수강신청 정리 체크포인트,https://example.com/univ/home/2026/02/homef-0232,김민지,대학생활,수강신청,개강,재학생,기사,공감형,링크 클릭,11:20,738,,4,,19,발행 후 30일,안정적인 반응,519,보통
IGF-0207,2026-02-05,2,인스타그램,대학생이라면 한 번쯤 겪는 시간표 짜기 현실 현실 버전,https://instagram.com/p/igf-0207,최예준,자기계발,시간표 짜기,개강,재학생,카드뉴스,실용형,프로필 링크,12:10,"12,049",662,41,180,109,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,345,보통
HOMEF-0233,2026-02-07,2,홈페이지,대학생 관점에서 다시 본 새학기 준비물,https://example.com/univ/home/2026/02/homef-0233,이도윤,소비,새학기 준비물,개강,전체,기사,정보형,공유 유도,10:40,528,,14,,11,발행 후 30일,,374,보통
IGF-0208,2026-02-07,2,인스타그램,대학생을 위한 새학기 준비물 가이드 공감 포인트,https://instagram.com/p/igf-0208,이도윤,소비,새학기 준비물,개강,재학생,카드뉴스,공감형,공유 유도,12:45,"23,124",947,75,462,275,발행 후 48시간,계절성 주제 반응 우수,580,높음
HOMEF-0234,2026-02-08,2,홈페이지,개강에 보는 대학생 시간표 짜기 체크리스트 공감 포인트,https://example.com/univ/home/2026/02/homef-0234,정하린,자기계발,시간표 짜기,개강,전체,기사,정보형,공유 유도,11:50,"2,006",,49,,57,발행 후 7일,초반 반응이 빠르게 올라감,"1,420",높음
HOMEF-0235,2026-02-10,2,홈페이지,대학생을 위한 새내기 적응 가이드 요약본,https://example.com/univ/home/2026/02/homef-0235,최예준,관계,새내기 적응,개강,새내기,인터뷰,가벼운 유머형,링크 클릭,14:10,234,,0,,6,발행 후 30일,후킹 포인트가 약한 편,164,낮음
HOMEF-0236,2026-02-11,2,홈페이지,요즘 대학생이 많이 찾는 수강신청 팁 실전편,https://example.com/univ/home/2026/02/homef-0236,박서윤,대학생활,수강신청,개강,재학생,기사,실용형,댓글 유도,09:40,334,,4,,4,발행 후 14일,시의성은 맞지만 반응은 낮음,235,낮음
HOMEF-0237,2026-02-13,2,홈페이지,대학생 생활에서 자주 흔들리는 새내기 적응 포인트 현실 버전,https://example.com/univ/home/2026/02/homef-0237,최예준,관계,새내기 적응,개강,새내기,카드뉴스,공감형,공유 유도,11:30,260,,0,,1,발행 후 30일,후킹 포인트가 약한 편,182,낮음
IGF-0209,2026-02-16,2,인스타그램,대학생 관점에서 다시 본 수강신청,https://instagram.com/p/igf-0209,이도윤,대학생활,수강신청,개강,전체,피드,공감형,댓글 유도,19:15,"8,757",734,44,283,105,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,404,보통
IGF-0210,2026-02-16,2,인스타그램,대학생을 위한 기숙사 준비 현실 조언 공감 포인트,https://instagram.com/p/igf-0210,정하린,대학생활,기숙사 준비,개강,자취생,피드,실용형,프로필 링크,21:45,"1,449",107,0,10,16,발행 후 48시간,,49,낮음
IGF-0211,2026-02-20,2,인스타그램,대학생이 새학기 준비물 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0211,한지우,소비,새학기 준비물,개강,재학생,카드뉴스,실용형,댓글 유도,12:05,"5,010",250,43,347,111,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,231,보통
IGF-0212,2026-02-20,2,인스타그램,대학생을 위한 실전 기숙사 준비 노하우 공감 포인트,https://instagram.com/p/igf-0212,정하린,대학생활,기숙사 준비,개강,자취생,카드뉴스,가벼운 유머형,저장 유도,18:05,"17,118","1,311",94,422,250,발행 후 7일,초반 반응이 빠르게 올라감,710,높음
IGF-0213,2026-02-22,2,인스타그램,대학생을 위한 새학기 준비물 현실 조언 현실 버전,https://instagram.com/p/igf-0213,김민지,소비,새학기 준비물,개강,전체,릴스,관찰형,공유 유도,20:10,"1,910",210,11,78,23,발행 후 7일,짧은 영상 문법과 잘 맞는 주제,113,보통
HOMEF-0238,2026-02-24,2,홈페이지,대학생을 위한 새내기 적응 가이드 요약본,https://example.com/univ/home/2026/02/homef-0238,최예준,관계,새내기 적응,개강,새내기,인터뷰,관찰형,링크 클릭,14:00,326,,1,,4,발행 후 14일,시즌 키워드와 맞물린 주제,229,낮음
HOMEF-0239,2026-02-24,2,홈페이지,대학생을 위한 새내기 적응 가이드 요약본,https://example.com/univ/home/2026/02/homef-0239,이도윤,관계,새내기 적응,개강,새내기,인터뷰,공감형,공유 유도,17:00,835,,7,,18,발행 후 14일,,588,높음
IGF-0214,2026-02-24,2,인스타그램,요즘 대학생이 많이 찾는 새내기 적응 팁 실전편,https://instagram.com/p/igf-0214,김민지,관계,새내기 적응,개강,새내기,카드뉴스,공감형,프로필 링크,20:30,"3,279",114,11,66,34,발행 후 48시간,CTA 보완 필요,73,낮음
HOMEF-0240,2026-02-25,2,홈페이지,개강에 보는 대학생 통학 루틴 체크리스트 한눈에 보기,https://example.com/univ/home/2026/02/homef-0240,김민지,대학생활,통학 루틴,개강,전체,기사,공감형,공유 유도,17:40,623,,3,,19,발행 후 30일,,439,보통
IGF-0215,2026-02-27,2,인스타그램,개강에 보는 대학생 통학 루틴 체크리스트 한눈에 보기,https://instagram.com/p/igf-0215,정하린,대학생활,통학 루틴,개강,재학생,인터뷰,실용형,댓글 유도,20:45,"5,207",661,51,385,31,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,391,보통
IGF-0216,2026-02-28,2,인스타그램,대학생을 위한 통학 루틴 가이드,https://instagram.com/p/igf-0216,정하린,대학생활,통학 루틴,개강,재학생,릴스,실용형,댓글 유도,19:30,"17,951",958,93,594,286,발행 후 48시간,초반 반응이 빠르게 올라감,628,높음
IGF-0217,2026-02-28,2,인스타그램,개강에 보는 대학생 통학 루틴 체크리스트 바로 적용편,https://instagram.com/p/igf-0217,한지우,대학생활,통학 루틴,개강,재학생,카드뉴스,공감형,댓글 유도,21:20,"6,561",601,31,108,117,발행 후 72시간,제목/썸네일 보완 여지 있음,299,보통
HOMEF-0241,2026-03-01,3,홈페이지,지금 대학생에게 필요한 통학 피로 정리 바로 적용편,https://example.com/univ/home/2026/03/homef-0241,한지우,대학생활,통학 피로,신입생 적응,전체,기사,정보형,링크 클릭,09:10,715,,18,,16,발행 후 7일,,506,보통
IGF-0218,2026-03-02,3,인스타그램,대학생이라면 한 번쯤 겪는 캠퍼스 길찾기 현실 실전편,https://instagram.com/p/igf-0218,이도윤,캠퍼스 이슈,캠퍼스 길찾기,신입생 적응,새내기,피드,가벼운 유머형,공유 유도,13:05,"8,635",344,28,169,128,발행 후 48시간,주제 적합도는 높지만 확산력은 보통,217,보통
IGF-0219,2026-03-02,3,인스타그램,대학생이라면 한 번쯤 겪는 개강 적응 현실,https://instagram.com/p/igf-0219,정하린,대학생활,개강 적응,신입생 적응,전체,피드,공감형,댓글 유도,18:05,"4,245",678,44,281,76,발행 후 7일,안정적인 반응,375,보통
IGF-0220,2026-03-03,3,인스타그램,대학생이라면 한 번쯤 겪는 캠퍼스 길찾기 현실,https://instagram.com/p/igf-0220,이도윤,캠퍼스 이슈,캠퍼스 길찾기,신입생 적응,새내기,카드뉴스,가벼운 유머형,저장 유도,13:05,"7,101",388,37,275,90,발행 후 72시간,,259,보통
IGF-0221,2026-03-04,3,인스타그램,대학생을 위한 개강 적응 가이드,https://instagram.com/p/igf-0221,이도윤,대학생활,개강 적응,신입생 적응,재학생,릴스,관찰형,댓글 유도,19:20,"4,117",622,30,136,65,발행 후 48시간,주제 적합도는 높지만 확산력은 보통,306,보통
HOMEF-0242,2026-03-05,3,홈페이지,지금 대학생에게 필요한 동아리 정리,https://example.com/univ/home/2026/03/homef-0242,김민지,대학생활,동아리,신입생 적응,재학생,기사,정보형,아카이브 이동,17:00,457,,3,,4,발행 후 7일,주제 적합도는 높지만 확산력은 보통,321,보통
IGF-0222,2026-03-05,3,인스타그램,신입생 적응에 보는 대학생 개강 적응 체크리스트,https://instagram.com/p/igf-0222,정하린,대학생활,개강 적응,신입생 적응,전체,피드,가벼운 유머형,댓글 유도,19:10,"3,895",614,39,186,81,발행 후 48시간,,322,보통
HOMEF-0243,2026-03-07,3,홈페이지,요즘 대학생이 많이 찾는 통학 피로 팁,https://example.com/univ/home/2026/03/homef-0243,이도윤,대학생활,통학 피로,신입생 적응,재학생,카드뉴스,실용형,댓글 유도,17:10,707,,8,,10,발행 후 7일,,498,보통
